"id","fltid","adep","ades","CLASS","atot","c_time","lat","lon","bear","drwy","type","atot_epoch","sector","congestion","arrival_yield","transit","saturation","c","percentile_20","kpi08_p20","unimp_time","kpi08"
"2024-01-13 12:57:37UAL861KIADSBGR","UAL861","KIAD","SBGR","H",1705150657000,1705149373356,-21.792389696,-46.1655340942,10.6003817931,"10R","B764",1705150657000,0,2,8,21.3940666667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-07 13:38:36DAL227KJFKSBGR","DAL227","KJFK","SBGR","H",1704634716000,1704633465575,-21.791302077,-46.2152351554,8.9114678302,"10R","B764",1704634716000,0,3,10,20.8404166667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-13 11:37:14DAL227KJFKSBGR","DAL227","KJFK","SBGR","H",1705145834000,1705144545120,-21.7805624797,-46.2767356509,6.7649730396,"10R","B764",1705145834000,0,1,20,21.4813333333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-18 13:39:14DAL227KJFKSBGR","DAL227","KJFK","SBGR","H",1705585154000,1705583742966,-21.7860500895,-46.2712303867,6.9757499114,"10R","B764",1705585154000,0,7,9,23.5172333333,10.2407962222,100,21.9445633333,1.57267,22.25655,1.2606833333
"2024-01-01 12:53:53UAL861KIADSBGR","UAL861","KIAD","SBGR","H",1704113633000,1704112281919,-21.7759439406,-46.4047091387,2.3582324352,"10R","B764",1704113633000,0,2,8,22.5180166667,10.2407962222,100,21.9445633333,0.5734533333,22.25655,0.2614666667
"2024-01-26 11:44:43DAL227KJFKSBGR","DAL227","KJFK","SBGR","H",1706269483000,1706268204564,-21.7871069752,-46.2976775122,6.0728405445,"10R","B764",1706269483000,0,4,17,21.3072666667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-18 13:06:26UAL861KIADSBGR","UAL861","KIAD","SBGR","H",1705583186000,1705581901893,-21.7879862904,-46.255704995,7.5151754136,"10R","B764",1705583186000,0,0,5,21.4017833333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-05 12:13:49DAL227KJFKSBGR","DAL227","KJFK","SBGR","H",1704456829000,1704455288405,-21.8112394822,-46.0743181494,13.7922524278,"10R","B764",1704456829000,0,5,11,25.6765833333,10.2407962222,100,21.9445633333,3.73202,22.25655,3.4200333333
"2024-01-29 12:58:57UAL861KIADSBGR","UAL861","KIAD","SBGR","H",1706533137000,1706531878357,-21.7928250851,-46.1764489978,10.2348854744,"10R","B764",1706533137000,0,3,9,20.9773833333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-29 12:16:26DAL227KJFKSBGR","DAL227","KJFK","SBGR","H",1706530586000,1706529332271,-21.8113197304,-46.0858409543,13.4089140605,"10R","B764",1706530586000,0,4,17,20.8954833333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-28 11:55:24DAL227KJFKSBGR","DAL227","KJFK","SBGR","H",1706442924000,1706441703064,-21.790866688,-46.2612136745,7.3394936969,"10R","B764",1706442924000,0,2,13,20.3489333333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-28 12:35:34UAL861KIADSBGR","UAL861","KIAD","SBGR","H",1706445334000,1706444071747,-21.8052311128,-46.0855540795,13.3701790722,"10R","B764",1706445334000,0,3,8,21.03755,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-14 12:06:47DAL227KJFKSBGR","DAL227","KJFK","SBGR","H",1705234007000,1705232521297,-21.804893046,-46.102916836,12.7886825714,"10R","B764",1705234007000,0,4,7,24.7617166667,10.2407962222,100,21.9445633333,2.8171533333,22.25655,2.5051666667
"2024-01-03 11:54:12DAL227KJFKSBGR","DAL227","KJFK","SBGR","H",1704282852000,1704281458011,-21.8004196366,-46.1025001845,12.7687284776,"10R","B764",1704282852000,0,3,16,23.23315,10.2407962222,100,21.9445633333,1.2885866667,22.25655,0.9766
"2024-01-31 12:51:32DAL227KJFKSBGR","DAL227","KJFK","SBGR","H",1706705492000,1706704254747,-21.8061753096,-46.083723545,13.4385564079,"10R","B764",1706705492000,0,3,11,20.6208833333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-26 12:44:32UAL861KIADSBGR","UAL861","KIAD","SBGR","H",1706273072000,1706271808518,-21.7937692818,-46.1867969821,9.890550967,"10R","B764",1706273072000,0,4,9,21.0580333333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-10 15:36:43UAL861KIADSBGR","UAL861","KIAD","SBGR","H",1704901003000,1704899661803,-21.8071741433,-46.0843451071,13.4258109211,"10R","B764",1704901003000,0,3,10,22.3532833333,10.2407962222,100,21.9445633333,0.40872,22.25655,0.0967333333
"2024-01-25 12:13:37AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1706184817000,1706183481145,-21.800617696,-46.1728186653,10.4057513161,"10R","B772",1706184817000,0,3,8,22.26425,10.2407962222,100,21.9445633333,0.3196866667,22.25655,0.0077
"2024-01-08 08:43:44AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1704703424000,1704702029512,-21.7890534205,-46.2040026405,9.2806090736,"10R","B772",1704703424000,0,8,20,23.2414666667,10.2407962222,100,21.9445633333,1.2969033333,22.25655,0.9849166667
"2024-01-08 10:12:24AAL925KMIASBGR","AAL925","KMIA","SBGR","H",1704708744000,1704707450809,-21.8110670339,-46.0864112888,13.3878677805,"10R","B772",1704708744000,0,9,30,21.5531833333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-08 09:56:13AFR454LFPGSBGR","AFR454","LFPG","SBGR","H",1704707773000,1704706270532,-21.8704677639,-45.8627582208,21.3030222273,"10R","B772",1704707773000,0,14,31,25.0411333333,10.2407962222,100,21.9445633333,3.09657,22.25655,2.7845833333
"2024-01-08 12:12:59AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1704715979000,1704714571389,-21.8450751897,-45.9631131775,17.7769733309,"10R","B772",1704715979000,0,3,7,23.4601833333,10.2407962222,100,21.9445633333,1.51562,22.25655,1.2036333333
"2024-01-31 08:19:23AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1706689163000,1706687861039,-21.7859749636,-46.276660517,6.7895362616,"10R","B772",1706689163000,0,5,14,21.69935,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-24 12:29:43UAL62KIAHSBGR","UAL62","KIAH","SBGR","H",1706099383000,1706097906853,-21.8071997545,-46.0853150172,13.3937224565,"10R","B772",1706099383000,0,3,11,24.60245,10.2407962222,100,21.9445633333,2.6578866667,22.25655,2.3459
"2024-01-24 11:36:14AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1706096174000,1706094854732,-21.7840660813,-46.2795497562,6.6829017603,"10R","B772",1706096174000,0,1,18,21.9878,10.2407962222,100,21.9445633333,0.0432366667,22.25655,0
"2024-01-24 08:16:54AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1706084214000,1706082605120,-21.7812386133,-46.2893034999,6.3381070823,"10R","B772",1706084214000,0,11,15,26.8146666667,10.2407962222,100,21.9445633333,4.8701033333,22.25655,4.5581166667
"2024-01-13 08:37:14AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1705135034000,1705133590773,-21.7836204477,-46.2592772695,7.3737135703,"10R","B772",1705135034000,0,9,17,24.0537833333,10.2407962222,100,21.9445633333,2.10922,22.25655,1.7972333333
"2024-01-11 08:56:30AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1704963390000,1704962012618,-21.7879265311,-46.221850352,8.6688229123,"10R","B772",1704963390000,0,7,16,22.9563666667,10.2407962222,100,21.9445633333,1.0118033333,22.25655,0.6998166667
"2024-01-02 10:31:03AAL925KMIASBGR","AAL925","KMIA","SBGR","H",1704191463000,1704189999132,-21.7845270815,-46.268467509,7.0638279684,"10R","B772",1704191463000,0,12,28,24.3978,10.2407962222,100,21.9445633333,2.4532366667,22.25655,2.14125
"2024-01-28 08:13:35AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1706429615000,1706428217177,-21.7741204287,-46.3385605882,4.6280636072,"10R","B772",1706429615000,0,7,11,23.29705,10.2407962222,100,21.9445633333,1.3524866667,22.25655,1.0405
"2024-01-13 13:17:29AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1705151849000,1705150413187,-21.7825311213,-46.2701238695,6.9988325525,"10R","B772",1705151849000,0,5,7,23.9302166667,10.2407962222,100,21.9445633333,1.9856533333,22.25655,1.6736666667
"2024-01-28 15:30:43UAL62KIAHSBGR","UAL62","KIAH","SBGR","H",1706455843000,1706454543012,-21.7718564055,-46.4367571534,1.2498747675,"10R","B772",1706455843000,0,7,23,21.6664666667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-05 08:41:13AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1704444073000,1704442688476,-21.7892139169,-46.2286943654,8.4425901548,"10R","B772",1704444073000,0,7,20,23.0754,10.2407962222,100,21.9445633333,1.1308366667,22.25655,0.81885
"2024-01-22 08:37:57AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1705912677000,1705911290724,-21.8082566401,-46.0857828963,13.3865179528,"10R","B772",1705912677000,0,4,17,23.1046,10.2407962222,100,21.9445633333,1.1600366667,22.25655,0.84805
"2024-01-02 10:02:05AFR454LFPGSBGR","AFR454","LFPG","SBGR","H",1704189725000,1704188256854,-21.7960315977,-46.1278305474,11.8907352053,"10R","B772",1704189725000,0,10,29,24.4691,10.2407962222,100,21.9445633333,2.5245366667,22.25655,2.21255
"2024-01-13 22:26:04KLM791EHAMSBGR","KLM791","EHAM","SBGR","H",1705184764000,1705183364775,-21.7891285465,-46.2124449564,8.9946422625,"10R","B772",1705184764000,0,5,11,23.3204166667,10.2407962222,100,21.9445633333,1.3758533333,22.25655,1.0638666667
"2024-01-05 09:43:31AFR454LFPGSBGR","AFR454","LFPG","SBGR","H",1704447811000,1704446102926,-21.7933134039,-46.1520578084,11.0597687677,"10R","B772",1704447811000,0,12,25,28.4679,10.2407962222,100,21.9445633333,6.5233366667,22.25655,6.21135
"2024-01-01 10:57:31AFR454LFPGSBGR","AFR454","LFPG","SBGR","H",1704106651000,1704105255471,-21.7893214836,-46.2561831197,7.5048446782,"10R","B772",1704106651000,0,5,12,23.2588166667,10.2407962222,100,21.9445633333,1.3142533333,22.25655,1.0022666667
"2024-01-19 08:26:19AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1705652779000,1705651401152,-21.7735467396,-46.3580646602,3.957867303,"10R","B772",1705652779000,0,6,12,22.9641333333,10.2407962222,100,21.9445633333,1.01957,22.25655,0.7075833333
"2024-01-03 08:28:24AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1704270504000,1704269026702,-21.8048127978,-46.0855472492,13.3670996485,"10R","B772",1704270504000,0,11,19,24.6216333333,10.2407962222,100,21.9445633333,2.67707,22.25655,2.3650833333
"2024-01-14 12:01:55AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1705233715000,1705232388236,-21.7888399945,-46.2128274561,8.9801079426,"10R","B772",1705233715000,0,2,7,22.1127333333,10.2407962222,100,21.9445633333,0.16817,22.25655,0
"2024-01-22 11:55:06AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1705924506000,1705923143622,-21.7904961804,-46.2220655081,8.6748347256,"10R","B772",1705924506000,0,2,12,22.7063,10.2407962222,100,21.9445633333,0.7617366667,22.25655,0.44975
"2024-01-18 12:18:28UAL62KIAHSBGR","UAL62","KIAH","SBGR","H",1705580308000,1705579045793,-21.7926201962,-46.216717342,8.8680481161,"10R","B772",1705580308000,0,3,8,21.0367833333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-18 08:52:33AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1705567953000,1705566318772,-21.874872877,-45.862375721,21.3699192879,"10R","B772",1705567953000,0,10,21,27.2371333333,10.2407962222,100,21.9445633333,5.29257,22.25655,4.9805833333
"2024-01-10 12:21:23UAL62KIAHSBGR","UAL62","KIAH","SBGR","H",1704889283000,1704888004740,-21.8211953792,-46.0895122689,13.3646782067,"10R","B772",1704889283000,0,3,10,21.3043333333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-01 09:03:53AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1704099833000,1704098257236,-21.8657262915,-45.8864629597,20.489031351,"10R","B772",1704099833000,0,12,20,26.2627333333,10.2407962222,100,21.9445633333,4.31817,22.25655,4.0061833333
"2024-01-06 08:34:17AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1704530057000,1704528759753,-21.7848958816,-46.3264845246,5.0742949747,"10R","B772",1704530057000,0,7,20,21.6207833333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-06 09:29:46AFR454LFPGSBGR","AFR454","LFPG","SBGR","H",1704533386000,1704531986164,-21.7904534952,-46.2323964165,8.3226667389,"10R","B772",1704533386000,0,10,25,23.3306,10.2407962222,100,21.9445633333,1.3860366667,22.25655,1.07405
"2024-01-03 10:04:21AFR454LFPGSBGR","AFR454","LFPG","SBGR","H",1704276261000,1704274546244,-21.8711865828,-45.8648073266,21.2467678942,"10R","B772",1704276261000,0,14,30,28.5792666667,10.2407962222,100,21.9445633333,6.6347033333,22.25655,6.3227166667
"2024-01-03 10:17:35AAL925KMIASBGR","AAL925","KMIA","SBGR","H",1704277055000,1704275380078,-21.7830518808,-46.3113996908,5.5871718645,"10R","B772",1704277055000,0,13,29,27.9153666667,10.2407962222,100,21.9445633333,5.9708033333,22.25655,5.6588166667
"2024-01-27 08:35:26AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1706344526000,1706343047942,-21.8085247032,-46.086319079,13.370773482,"10R","B772",1706344526000,0,11,20,24.6343,10.2407962222,100,21.9445633333,2.6897366667,22.25655,2.37775
"2024-01-01 10:23:15AAL925KMIASBGR","AAL925","KMIA","SBGR","H",1704104595000,1704103276920,-21.7882014238,-46.2637238291,7.2418476014,"10R","B772",1704104595000,0,3,12,21.968,10.2407962222,100,21.9445633333,0.0234366667,22.25655,0
"2024-01-16 08:47:00AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1705394820000,1705393283334,-21.7862430267,-46.2388818364,8.0809923178,"10R","B772",1705394820000,0,11,23,25.6111,10.2407962222,100,21.9445633333,3.6665366667,22.25655,3.35455
"2024-01-28 11:26:28AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1706441188000,1706439854790,-21.8131603164,-46.0867391457,13.3935616198,"10R","B772",1706441188000,0,5,20,22.2201666667,10.2407962222,100,21.9445633333,0.2756033333,22.25655,0
"2024-01-23 08:25:43AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1705998343000,1705996698967,-21.79789438,-46.1357537565,11.6382075239,"10R","B772",1705998343000,0,11,17,27.40055,10.2407962222,100,21.9445633333,5.4559866667,22.25655,5.144
"2024-01-05 12:05:14AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1704456314000,1704455034678,-21.791720392,-46.1975650331,9.513794258,"10R","B772",1704456314000,0,5,10,21.3220333333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-30 12:01:03UAL62KIAHSBGR","UAL62","KIAH","SBGR","H",1706616063000,1706614737440,-21.8070016951,-46.0843348616,13.4247817499,"10R","B772",1706616063000,0,4,11,22.0926666667,10.2407962222,100,21.9445633333,0.1481033333,22.25655,0
"2024-01-30 11:35:42AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1706614542000,1706613265517,-21.7944761488,-46.2293534944,8.4467552491,"10R","B772",1706614542000,0,1,17,21.2747166667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-01 12:10:46AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1704111046000,1704109702379,-21.8086698329,-46.0861312443,13.3781846003,"10R","B772",1704111046000,0,3,11,22.3936833333,10.2407962222,100,21.9445633333,0.44912,22.25655,0.1371333333
"2024-01-03 12:08:38AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1704283718000,1704282317385,-21.7966650461,-46.1827260919,10.0457276336,"10R","B772",1704283718000,0,4,13,23.3435833333,10.2407962222,100,21.9445633333,1.39902,22.25655,1.0870333333
"2024-01-23 11:46:08AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1706010368000,1706009077725,-21.7825738065,-46.2622348122,7.2682450166,"10R","B772",1706010368000,0,0,11,21.5045833333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-07 09:46:19AFR454LFPGSBGR","AFR454","LFPG","SBGR","H",1704620779000,1704619373891,-21.8741216174,-45.864797081,21.2834610954,"10R","B772",1704620779000,0,9,25,23.4184833333,10.2407962222,100,21.9445633333,1.47392,22.25655,1.1619333333
"2024-01-26 11:36:52AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1706269012000,1706267678098,-21.7827564992,-46.2834020751,6.5458808444,"10R","B772",1706269012000,0,3,18,22.2317,10.2407962222,100,21.9445633333,0.2871366667,22.25655,0
"2024-01-07 10:39:15AAL925KMIASBGR","AAL925","KMIA","SBGR","H",1704623955000,1704622410575,-21.8084768958,-46.0856804411,13.3916791949,"10R","B772",1704623955000,0,12,27,25.7404166667,10.2407962222,100,21.9445633333,3.7958533333,22.25655,3.4838666667
"2024-01-30 09:00:07UAL62DKIAHSBGR","UAL62D","KIAH","SBGR","H",1706605207000,1706603805519,-21.8114802267,-46.0755783494,13.7522802251,"10R","B772",1706605207000,0,10,24,23.3580166667,10.2407962222,100,21.9445633333,1.4134533333,22.25655,1.1014666667
"2024-01-07 12:42:43AAL995KMIASBGR","AAL995","KMIA","SBGR","H",1704631363000,1704629906474,-21.8097694037,-46.0859536552,13.3928300274,"10R","B772",1704631363000,0,5,8,24.2754333333,10.2407962222,100,21.9445633333,2.33087,22.25655,2.0188833333
"2024-01-30 08:46:45AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1706604405000,1706603052164,-21.805386487,-46.1023601623,12.811031153,"10R","B772",1706604405000,0,8,21,22.5472666667,10.2407962222,100,21.9445633333,0.6027033333,22.25655,0.2907166667
"2024-01-29 09:01:39AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1706518899000,1706517359707,-21.8035476084,-46.125228183,12.0313484609,"10R","B772",1706518899000,0,12,19,25.6548833333,10.2407962222,100,21.9445633333,3.71032,22.25655,3.3983333333
"2024-01-26 08:05:13AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1706256313000,1706255042761,-21.7938597745,-46.2144564952,8.9516477009,"10R","B772",1706256313000,0,3,7,21.17065,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-05 10:45:35AAL925KMIASBGR","AAL925","KMIA","SBGR","H",1704451535000,1704449976063,-21.7876277347,-46.2910589005,6.3021892294,"10R","B772",1704451535000,0,13,30,25.9822833333,10.2407962222,100,21.9445633333,4.03772,22.25655,3.7257333333
"2024-01-02 08:57:29AAL951KJFKSBGR","AAL951","KJFK","SBGR","H",1704185849000,1704184444651,-21.8049579275,-46.0984532006,12.9382434267,"10R","B772",1704185849000,0,11,25,23.4058166667,10.2407962222,100,21.9445633333,1.4612533333,22.25655,1.1492666667
"2024-01-26 03:13:42QTR8157ELLXSBGR","QTR8157","ELLX","SBGR","H",1706238822000,1706237456288,-21.8727847168,-45.8616107215,21.368263483,"10R","B77L",1706238822000,0,2,6,22.7618666667,10.2407962222,100,21.9445633333,0.8173033333,22.25655,0.5053166667
"2024-01-19 09:04:49QTR8157ELLXSBGR","QTR8157","ELLX","SBGR","H",1705655089000,1705653666284,-21.8552667091,-45.9162262215,19.4103789441,"10R","B77L",1705655089000,0,10,23,23.7119333333,10.2407962222,100,21.9445633333,1.76737,22.25655,1.4553833333
"2024-01-22 08:35:45GEC8266EDDFSBGR","GEC8266","EDDF","SBGR","H",1705912545000,1705911182258,-21.810740919,-46.0868245251,13.3714856315,"10R","B77L",1705912545000,0,4,16,22.7123666667,10.2407962222,100,21.9445633333,0.7678033333,22.25655,0.4558166667
"2024-01-02 07:14:03QTR8157ELLXSBGR","QTR8157","ELLX","SBGR","H",1704179643000,1704178328903,-21.8044218014,-46.0891946575,13.2426741475,"10R","B77L",1704179643000,0,1,4,21.9016166667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-23 03:41:28QTR8157ELLXSBGR","QTR8157","ELLX","SBGR","H",1705981288000,1705979908679,-21.8223205612,-46.0400331941,15.025093348,"10R","B77L",1705981288000,0,4,10,22.9886833333,10.2407962222,100,21.9445633333,1.04412,22.25655,0.7321333333
"2024-01-16 04:36:31QTR8157ELLXSBGR","QTR8157","ELLX","SBGR","H",1705379791000,1705378413947,-21.8723510352,-45.8642165011,21.2799873944,"10R","B77L",1705379791000,0,4,13,22.9508833333,10.2407962222,100,21.9445633333,1.00632,22.25655,0.6943333333
"2024-01-30 03:08:43QTR8157ELLXSBGR","QTR8157","ELLX","SBGR","H",1706584123000,1706582670832,-21.8742394286,-45.8626865021,21.3521385805,"10R","B77L",1706584123000,0,3,8,24.2028,10.2407962222,100,21.9445633333,2.2582366667,22.25655,1.94625
"2024-01-05 09:07:34AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1704445654000,1704444210730,-21.8031344156,-46.1087021447,12.582083057,"10R","B77W",1704445654000,0,8,22,24.0545,10.2407962222,100,21.9445633333,2.1099366667,22.25655,1.79795
"2024-01-02 09:53:33SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1704189213000,1704187766830,-21.810042589,-46.0857726508,13.4010371793,"10R","B77W",1704189213000,0,10,29,24.1028333333,10.2407962222,100,21.9445633333,2.15827,22.25655,1.8462833333
"2024-01-11 09:19:19AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1704964759000,1704963424296,-21.7856215301,-46.2740991348,6.8757835739,"10R","B77W",1704964759000,0,11,22,22.2450666667,10.2407962222,100,21.9445633333,0.3005033333,22.25655,0
"2024-01-11 07:57:11TAM8085EGLLSBGR","TAM8085","EGLL","SBGR","H",1704959831000,1704958461265,-21.8706828974,-45.8627957877,21.3044944162,"10R","B77W",1704959831000,0,5,7,22.8289166667,10.2407962222,100,21.9445633333,0.8843533333,22.25655,0.5723666667
"2024-01-11 08:33:01TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1704961981000,1704960687129,-21.8748558029,-45.8662929283,21.2448876595,"10R","B77W",1704961981000,0,4,13,21.5645166667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-11 08:21:26TAM8191KMIASBGR","TAM8191","KMIA","SBGR","H",1704961286000,1704959992649,-21.7916230698,-46.2229876057,8.649282325,"10R","B77W",1704961286000,0,5,12,21.55585,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-22 07:46:21TAM8071EDDFSBGR","TAM8071","EDDF","SBGR","H",1705909581000,1705908205869,-21.8807087981,-45.8579359918,21.5844584896,"10R","B77W",1705909581000,0,3,5,22.91885,10.2407962222,100,21.9445633333,0.9742866667,22.25655,0.6623
"2024-01-28 21:48:56KLM791EHAMSBGR","KLM791","EHAM","SBGR","H",1706478536000,1706477291041,-21.8465725867,-45.9509449042,18.1895745591,"10R","B77W",1706478536000,0,4,9,20.7493166667,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-22 09:04:05AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1705914245000,1705912699822,-21.8134386239,-46.0876236764,13.3662069947,"10R","B77W",1705914245000,0,11,20,25.7529666667,10.2407962222,100,21.9445633333,3.8084033333,22.25655,3.4964166667
"2024-01-28 22:57:57TAM8073LIMCSBGR","TAM8073","LIMC","SBGR","H",1706482677000,1706481353628,-21.8733976764,-45.8651181076,21.2642549018,"10R","B77W",1706482677000,0,5,11,22.0562,10.2407962222,100,21.9445633333,0.1116366667,22.25655,0
"2024-01-01 22:35:31TAM8073LIMCSBGR","TAM8073","LIMC","SBGR","H",1704148531000,1704147179661,-21.8070665766,-46.0852467137,13.3949407844,"10R","B77W",1704148531000,0,8,14,22.5223166667,10.2407962222,100,21.9445633333,0.5777533333,22.25655,0.2657666667
"2024-01-10 23:30:43TAM8121LIRFSBGR","TAM8121","LIRF","SBGR","H",1704929443000,1704928025950,-21.8743521175,-45.8632226848,21.3364702085,"10R","B77W",1704929443000,0,5,14,23.6175,10.2407962222,100,21.9445633333,1.6729366667,22.25655,1.36095
"2024-01-10 21:47:45KLM791EHAMSBGR","KLM791","EHAM","SBGR","H",1704923265000,1704922038631,-21.8779462117,-45.8414748418,22.0716105591,"10R","B77W",1704923265000,0,6,16,20.4394833333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-10 21:39:50TAM8115LEBLSBGR","TAM8115","LEBL","SBGR","H",1704922790000,1704921248546,-21.897507987,-45.7802407301,24.2492232347,"10R","B77W",1704922790000,0,6,16,25.6909,10.2407962222,100,21.9445633333,3.7463366667,22.25655,3.43435
"2024-01-10 21:26:52AFR460LFPGSBGR","AFR460","LFPG","SBGR","H",1704922012000,1704920635632,-21.869685771,-45.8601763475,21.3753043162,"10R","B77W",1704922012000,0,4,15,22.9394666667,10.2407962222,100,21.9445633333,0.9949033333,22.25655,0.6829166667
"2024-01-22 10:04:20SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1705917860000,1705916030463,-21.7953879048,-46.1390528169,11.5102931282,"10R","B77W",1705917860000,0,14,27,30.4922833333,10.2407962222,100,21.9445633333,8.54772,22.25655,8.2357333333
"2024-01-10 21:03:31TAM8147LPPTSBGR","TAM8147","LPPT","SBGR","H",1704920611000,1704919099144,-21.8758973219,-45.8555146318,21.6009066041,"10R","B77W",1704920611000,0,7,13,25.1976,10.2407962222,100,21.9445633333,3.2530366667,22.25655,2.94105
"2024-01-01 22:08:10TAM8115LEBLSBGR","TAM8115","LEBL","SBGR","H",1704146890000,1704145504127,-21.8739286803,-45.8630690018,21.3360971627,"10R","B77W",1704146890000,0,4,11,23.0978833333,10.2407962222,100,21.9445633333,1.15332,22.25655,0.8413333333
"2024-01-02 08:31:56TAM8191KMIASBGR","TAM8191","KMIA","SBGR","H",1704184316000,1704182979715,-21.7981248801,-46.1167107333,12.2775244068,"10R","B77W",1704184316000,0,9,16,22.2714166667,10.2407962222,100,21.9445633333,0.3268533333,22.25655,0.0148666667
"2024-01-22 21:37:00KLM791EHAMSBGR","KLM791","EHAM","SBGR","H",1705959420000,1705958141179,-21.8042544754,-46.1007755205,12.8553472125,"10R","B77W",1705959420000,0,4,10,21.3136833333,10.2407962222,100,21.9445633333,0,22.25655,0
"2024-01-22 21:00:25AFR460LFPGSBGR","AFR460","LFPG","SBGR","H",1705957225000,1705955829172,-21.791703318,-46.1696049844,10.4589033663,"10R","B77W",1705957225000,0,2,6,23.2638,10.2407962222,100,21.9445633333,1.3192366667,22.25655,1.00725
"2024-01-22 22:11:00TAM8147SBFZSBGR","TAM8147","SBFZ","SBGR","H",1705961460000,1705959895723,-21.8707102159,-45.8617541589,21.3379294702,"10R","B77W",1705961460000,0,6,13,26.0712833333,10.2407962222,100,21.9445633333,4.12672,22.25655,3.8147333333
"2024-01-22 22:31:12TAM8115LEBLSBGR","TAM8115","LEBL","SBGR","H",1705962672000,1705961196688,-21.8057091871,-46.0858204633,13.3650962033,"10R","B77W",1705962672000,0,9,17,24.5885333333,10.2407962222,100,21.9445633333,2.64397,22.25655,2.3319833333
"2024-01-10 09:46:43SWR92LSZHSBGR","SWR92","LSZH","SBGR","H",1704880003000,1704878362291,-21.8351944187,-45.9946386702,16.6436711893,"10R","B77W",1704880003000,0,13,27,27.34515,10.2407962222,100,21.9445633333,5.4005866667,22.25655,5.0886
"2024-01-10 09:24:09AAL929KMIASBGR","AAL929","KMIA","SBGR","H",1704878649000,1704877166821,-21.7703982789,-46.4069358336,2.273894562,"10R","B77W",1704878649000,0,12,24,24.7029833333,10.2407962222,100,21.9445633333,2.75842,22.25655,2.4464333333
